43.838616780, KI
43.908934240, TA
43.978503401, TA
44.036802721, KI
44.106848072, TA
44.187074829, TA
44.265260770, KI
44.326893424, TA
44.396371882, TA
44.468208616, GE
44.549818594, NA
44.640068027, GE
44.698208616, TA
44.755396825, TA
44.826757369, KI
44.882970521, TA
44.991791383, GE
45.058684807, DIN
45.289138321, NA
45.376326530, DHA
45.488004535, GE
45.534126984, TA
45.597369614, TA
45.676961451, KI
45.731723356, TA
45.816326530, GE
45.848548752, DIN
46.082857142, NA
46.175079365, DHA
46.265056689, GE
46.335238095, TA
46.394285714, TA
46.475646258, KI
46.543718820, TA
46.624829931, NA
46.775850340, KI
46.852335600, DA
46.919863945, NA
46.970975056, KI
47.064557823, TA
47.123673469, KI
47.236802721, KI
47.284739229, DIN
47.471428571, NA
47.554603174, TA
47.661224489, KI
47.726916099, TA
47.798163265, TA
47.879705215, KI
47.960544217, DA
48.042018140, NA
48.103764172, KI
48.203061224, KI
48.286167800, NA
48.366961451, TA
48.415351473, KI
48.530839002, NA
48.596689342, KI
48.690430839, TA
48.761746031, TA
48.843129251, KI
48.919070294, TA
48.994058956, TA
49.052335600, KI
49.123469387, TA
49.214331065, TA
49.295464852, KI
49.353900226, TA
49.423628117, TA
49.494058956, KI
49.586734693, NA
49.675510204, KI
49.725759637, TA
49.771904761, TA
49.866190476, KI
49.904081632, TA
50.032086167, GE
50.110453514, DIN
50.400204081, NA
50.497959183, DHA
50.561201814, GE
50.619297052, TA
50.661224489, TA
50.701950113, KI
50.769410430, TA
50.830612244, GE
50.886303854, DIN
51.246666666, NA
51.408117913, DHA
51.478503401, GE
51.544897959, TA
51.597959183, TA
51.644897959, KI
51.691836734, TA
51.738775510, GE
51.785714285, DA
51.861859410, NA
51.956712018, GE
52.039501133, DHE
52.128276643, RE
52.210589569, DHE
52.286009070, RE
52.372063492, GE
52.432358276, DA
52.511700680, NA
52.582947845, GE
52.667346938, DHE
52.746938775, RE
52.825873015, DHE
52.895555555, RE
52.999591836, GE
53.057482993, DA
53.138571428, NA
53.200430839, GE
53.311723356, DHIN
53.374693877, NA
53.463265306, TA
53.534807256, KI
53.627097505, NA
53.728888888, KI
53.799569160, TA
53.881678004, TA
53.962857142, KI
54.030839002, TA
54.102471655, TA
54.184263038, KI
54.242290249, TA
54.334625850, TA
54.416734693, KI
54.483650793, TA
54.543945578, TA
54.624852607, GE
54.696394557, NA
54.799410430, GE
54.845351473, TA
54.903401360, TA
54.987891156, KI
55.030362811, TA
55.160997732, GE
55.227800453, DIN
55.555283446, NA
55.716009070, DHA
55.785419501, GE
55.869387755, TA
55.912244897, TA
55.957142857, KI
55.991836734, TA
56.030612244, GE
56.065306122, DIN
56.391020408, NA
56.539909297, DHA
56.608843537, GE
56.663265306, TA
56.710204081, TA
56.744897959, KI
56.783673469, TA
